"","X1","X2","X4","X6","X8","NRM","UPC","INDEPENDENT","FDC","UFA","DP","PPP","SDP","JEEMA","PDP","CP","LDT","W","NA"
"10514",10514,"KOBOKO","KOBOKO COUNTY","KULUBA","KULUBA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10515",10515,"KOBOKO","KOBOKO COUNTY","KULUBA","ORABA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10516",10516,"KOBOKO","KOBOKO COUNTY","KULUBA","PAMODO","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10517",10517,"KOBOKO","KOBOKO COUNTY","KULUBA","NYOKE","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10518",10518,"KOBOKO","KOBOKO COUNTY","ABUKU","NYAI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10519",10519,"KOBOKO","KOBOKO COUNTY","ABUKU","NYORICHEKU","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10520",10520,"KOBOKO","KOBOKO COUNTY","ABUKU","ONYOKUNGA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10521",10521,"KOBOKO","KOBOKO COUNTY","DRANYA","GINYAKO","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10522",10522,"KOBOKO","KOBOKO COUNTY","DRANYA","NYANGILIA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10523",10523,"KOBOKO","KOBOKO COUNTY","DRANYA","ALLA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10524",10524,"KOBOKO","KOBOKO COUNTY","DRANYA","AUNGA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10525",10525,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","BUNEFULE","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10526",10526,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","BUMASOKHO","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10527",10527,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","BUGOBERO TOWN BOARD","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10528",10528,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","BUWAKORO","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10529",10529,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","KHABUNGU","145 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10530",10530,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","KHABUNGU",NA,NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10531",10531,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","KIWATA","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10532",10532,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","KIWATA",NA,NA,"345 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10533",10533,"MANAFWA","BUBULO COUNTY WEST","BUGOBERO","NABIKULU","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10534",10534,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","BUMATANDA","238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10535",10535,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","BUMATANDA",NA,NA,"523 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10536",10536,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","BUTIRU TOWN BOARD",NA,NA,"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10537",10537,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","BUTIRU TOWN BOARD","657 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10538",10538,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","BUTIRU TOWN BOARD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"194",NA,NA,NA
"10539",10539,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","BUTIRU TOWN BOARD",NA,NA,NA,"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10540",10540,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","BUTIRU TOWN BOARD",NA,NA,"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10541",10541,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","KHATSONGA","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10542",10542,"MANAFWA","BUBULO COUNTY WEST","BUTIRU","KHATSONGA",NA,NA,"417 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10543",10543,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","BUWAGOGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"117",NA,NA,NA,NA
"10544",10544,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","BUWAGOGO","267 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10545",10545,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","BUKEWA","204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10546",10546,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","BUKEWA",NA,NA,NA,"371 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10547",10547,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","BUNASAKA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10548",10548,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","BUWEBOYA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10549",10549,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","SHAMUKUNGA",NA,NA,"338 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10550",10550,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","SHAMUKUNGA",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10551",10551,"MANAFWA","BUBULO COUNTY WEST","BUWAGOGO","SHAMUKUNGA","352 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10552",10552,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUKIMANAYI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10553",10553,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUWANGANI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10554",10554,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUMUKARI",NA,NA,"113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10555",10555,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUMUKARI","202 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10556",10556,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUMUKARI",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10557",10557,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUNABUTSALE","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10558",10558,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUWANGANI TOWN BOARD","248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10559",10559,"MANAFWA","BUBULO COUNTY WEST","KAATO","BUWANGANI TOWN BOARD",NA,NA,"283 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10560",10560,"MANAFWA","BUBULO COUNTY WEST","SIBANGA","BULAKO","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10561",10561,"MANAFWA","BUBULO COUNTY WEST","SIBANGA","BUMATOOLA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10562",10562,"MANAFWA","BUBULO COUNTY WEST","SIBANGA","BUNAMUKHEYA","291 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10563",10563,"MANAFWA","BUBULO COUNTY WEST","SIBANGA","BUNAMUKHEYA",NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10564",10564,"MANAFWA","BUBULO COUNTY WEST","SIBANGA","BUWASYEBA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10565",10565,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUBULO WARD",NA,NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10566",10566,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUBULO WARD","222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10567",10567,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUBULO WARD",NA,NA,"355 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10568",10568,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUBWAYA WARD","515 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10569",10569,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUBWAYA WARD",NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10570",10570,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUBWAYA WARD",NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10571",10571,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUMWANGU WARD","565 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10572",10572,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","BUMWANGU WARD",NA,NA,"363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10573",10573,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","MAYENZE WARD","302 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10574",10574,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","MAYENZE WARD",NA,NA,NA,"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10575",10575,"MANAFWA","BUBULO COUNTY WEST","MANAFWA TOWN COUNCIL","MAYENZE WARD",NA,NA,"274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10576",10576,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUNYINZA",NA,NA,"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10577",10577,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUNYINZA",NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10578",10578,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUNYINZA","140 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10579",10579,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUMAEFE","116 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10580",10580,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUMAEFE",NA,NA,NA,"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10581",10581,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUWAYA",NA,NA,NA,"227 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10582",10582,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUWAYA","156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10583",10583,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","KAYOMBE",NA,NA,"179 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10584",10584,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","KAYOMBE","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10585",10585,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUKHONZO","334 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10586",10586,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUKHONZO",NA,NA,"278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10587",10587,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUKOMA","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10588",10588,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUKOMA",NA,NA,"357 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10589",10589,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","MATENGE",NA,NA,"227 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10590",10590,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","MATENGE","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10591",10591,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","MATENGE",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10592",10592,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","NAMBAALE",NA,NA,"163 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10593",10593,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","NAMBAALE","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10594",10594,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUKHWAYA","104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10595",10595,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUKHWAYA",NA,NA,"113 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10596",10596,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","SINYIFA","207 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10597",10597,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","SINYIFA",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10598",10598,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","BUBUTSATSA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10599",10599,"MANAFWA","BUBULO COUNTY WEST","BUKUSU","TEMBELELA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10600",10600,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","BUNABWANA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10601",10601,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","BUMIRUMI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10602",10602,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","BUNABWILA",NA,NA,"498 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10603",10603,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","BUNABWILA","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10604",10604,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","MAKENYA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10605",10605,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","NANDEREMA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10606",10606,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","BUNYINZA TOWN BOARD",NA,NA,NA,"303 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10607",10607,"MANAFWA","BUBULO COUNTY WEST","BUNABWANA","BUNYINZA TOWN BOARD","218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10608",10608,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","KIMALULI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10609",10609,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","BUFUMBULA","149 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10610",10610,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","BUFUMBULA",NA,NA,"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10611",10611,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","LWANJUSI",NA,NA,NA,"369 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10612",10612,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","LWANJUSI","199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10613",10613,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","PUWA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10614",10614,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","SISATSA",NA,NA,"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10615",10615,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","SISATSA","554 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10616",10616,"MANAFWA","BUBULO COUNTY WEST","BUSUKUYA","MASAKA TOWN BOARD","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10617",10617,"MANAFWA","BUBULO COUNTY WEST","BUTTA","TOOMA BUTTA",NA,NA,NA,"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10618",10618,"MANAFWA","BUBULO COUNTY WEST","BUTTA","TOOMA BUTTA","185 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10619",10619,"MANAFWA","BUBULO COUNTY WEST","BUTTA","FULUMA BUTTA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10620",10620,"MANAFWA","BUBULO COUNTY WEST","BUTTA","BUSANTSA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10621",10621,"MANAFWA","BUBULO COUNTY WEST","BUTTA","BUTTA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10622",10622,"MANAFWA","BUBULO COUNTY WEST","KHABUTOOLA","BUGOBERO",NA,NA,"636 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10623",10623,"MANAFWA","BUBULO COUNTY WEST","KHABUTOOLA","BUGOBERO","211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10624",10624,"MANAFWA","BUBULO COUNTY WEST","KHABUTOOLA","BUNANGABO","162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10625",10625,"MANAFWA","BUBULO COUNTY WEST","KHABUTOOLA","BUNANGABO",NA,"437 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10626",10626,"MANAFWA","BUBULO COUNTY WEST","KHABUTOOLA","BUMUFUNI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10627",10627,"MANAFWA","BUBULO COUNTY WEST","KHABUTOOLA","KHABUTOOLA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10628",10628,"MANAFWA","BUBULO COUNTY WEST","KHABUTOOLA","NEKINA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10629",10629,"MANAFWA","BUBULO COUNTY WEST","SISUNI","BUMAGAMBO","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10630",10630,"MANAFWA","BUBULO COUNTY WEST","SISUNI","SISUNI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10631",10631,"MANAFWA","BUBULO COUNTY WEST","SISUNI","KIBUKWA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10632",10632,"MANAFWA","BUBULO COUNTY WEST","SISUNI","MAKENYA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10633",10633,"MANAFWA","BUBULO COUNTY WEST","NALONDO","NALONDO BUTTA","349 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10634",10634,"MANAFWA","BUBULO COUNTY WEST","NALONDO","NALONDO BUTTA",NA,"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10635",10635,"MANAFWA","BUBULO COUNTY WEST","NALONDO","WANGA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10636",10636,"MANAFWA","BUBULO COUNTY WEST","NALONDO","BUMULEKHWA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10637",10637,"MANAFWA","BUBULO COUNTY WEST","NALONDO","BUTSEMA",NA,NA,NA,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10638",10638,"MANAFWA","BUBULO COUNTY WEST","NALONDO","BUTSEMA","374 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10639",10639,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUWESWA","470 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10640",10640,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUWESWA",NA,NA,"207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10641",10641,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUTOTO","399 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10642",10642,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUTOTO",NA,NA,"310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10643",10643,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUBUKANZA","164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10644",10644,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUBUKANZA",NA,NA,"320 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10645",10645,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUNGOOLO",NA,NA,"247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10646",10646,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUNGOOLO","356 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10647",10647,"MANAFWA","BUBULO COUNTY WEST","WESWA","SHIBANGA",NA,NA,NA,"155 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10648",10648,"MANAFWA","BUBULO COUNTY WEST","WESWA","SHIBANGA","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10649",10649,"MANAFWA","BUBULO COUNTY WEST","WESWA","BUWESONGA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10650",10650,"MANAFWA","BUBULO COUNTY WEST","BUKHOFU","IKAALI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10651",10651,"MANAFWA","BUBULO COUNTY WEST","BUKHOFU","BUKHWAYA","334 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10652",10652,"MANAFWA","BUBULO COUNTY WEST","BUKHOFU","BUKHWAYA",NA,NA,"282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10653",10653,"MANAFWA","BUBULO COUNTY WEST","BUKHOFU","NAKHENDO","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10654",10654,"MANAFWA","BUBULO COUNTY EAST","BUWABWALA","BUSAMBATSA I","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10655",10655,"MANAFWA","BUBULO COUNTY EAST","BUWABWALA","BUMURWA","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10656",10656,"MANAFWA","BUBULO COUNTY EAST","BUWABWALA","BUSAMBATSA II","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10657",10657,"MANAFWA","BUBULO COUNTY EAST","BUWABWALA","BUWASU","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10658",10658,"MANAFWA","BUBULO COUNTY EAST","BUWABWALA","BUSAMBATSA TOWN BOARD","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10659",10659,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","BUTEMULANI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10660",10660,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","BUKISASATI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10661",10661,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","KISAWAYI",NA,NA,"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10662",10662,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","KISAWAYI",NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10663",10663,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","KISAWAYI",NA,NA,"247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10664",10664,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","KISAWAYI","935 Winner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10665",10665,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","BUMWONI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10666",10666,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","BWIRI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10667",10667,"MANAFWA","BUBULO COUNTY EAST","BUMWONI","KABOYI","NA Unopposed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
